Id,Label,month
2024-03-31_200.txt,Will ultra-Orthodox Jewish Israelis serve in the military?,3
2024-04-13_47.txt,How high is the risk of conflict between Iran and Israel?,4
2024-03-13_361.txt,How does US intelligence disagree with Israel on Gaza?,3
2024-03-01_887.txt,Will Israel’s ultra-Orthodox community serve in its military?,3
2024-01-07_1474.txt,What’s behind Antony Blinken’s latest visit to the Middle East?,1
2024-03-31_199.txt,At least four killed in Israeli attack on Al-Aqsa Hospital in Gaza,3
2024-02-14_1085.txt,Palestinians flee as Israel orders evacuation of besieged Nasser Hospital,2
2024-02-15_1068.txt,‘Catastrophic situation’ at Gaza’s Nasser Hospital amid Israeli raid,2
2024-01-23_1300.txt,Israeli military ‘encircles’ Khan Younis after 24 soldiers killed in Gaza,1
2024-02-18_1038.txt,US carries out five strikes in Houthi-controlled areas of Yemen,2
2024-04-12_57.txt,"Ireland, Spain, Norway moving closer to recognising a Palestinian state",4
2024-04-12_61.txt,Are more European nations finally moving to recognise Palestine statehood?,4
2024-03-31_197.txt,Tens of thousands take part in antigovernment protests in Israel,3
2024-02-11_1131.txt,"Irene Khan: Gaza, ‘a genocide in the making’",2
2024-01-21_1330.txt,Palestinian-American teen one of hundreds killed by Israelis in West Bank,1
2024-03-20_302.txt,"Blinken begins latest Middle East tour, set to meet Arab leaders in Cairo",3
2024-01-13_1416.txt,Republican caucuses? Iowa’s Arabs and Muslims are more concerned with Gaza,1
2024-01-27_1249.txt,‘War criminal’: Arab Americans rebuff Biden campaign outreach over Gaza,1
2024-04-02_166.txt,Why Biden’s White House iftar unravelled amid Gaza war,4
2024-04-01_188.txt,"Israeli strike on Iran’s Syria consulate kills 7, including 2 IRGC generals",4
2024-02-08_1149.txt,What next for Gaza and the talks to end the war?,2
2024-01-16_1372.txt,What might be the consequences of Israeli violence in occupied West Bank?,1
2024-03-16_340.txt,Is the Palestinian Authority still relevant?,3
2024-04-04_154.txt,UK’s Rishi Sunak faces growing pressure to stop arms sales to Israel,4
2024-04-07_111.txt,UK’s Cameron says support for Israel ‘not unconditional’,4
2024-01-26_1265.txt,UNRWA probes employees over suspected involvement in October 7 attack,1
2024-03-03_871.txt,Will Biden reconsider his unconditional support for Israel?,3
2024-01-18_1357.txt,Why does the US act as Israel’s lawyer?,1
2024-01-06_1485.txt,"Former US general: Israel may win in Gaza, but fail in the region",1
2024-03-31_206.txt,Biden’s ‘double talk’ on Gaza: Cynical election politics?,3
2024-02-11_1129.txt,Why does the US refuse to call for a ceasefire in Gaza?,2
2024-03-10_396.txt,Will Israel be allowed to continue its Gaza starvation strategy?,3
2024-03-17_336.txt,Professor Jeffrey Sachs: ‘US is complicit in Israeli genocide’,3
2024-01-25_1282.txt,How is the White House spinning the media on the Gaza war?,1
2024-02-04_1182.txt,US presidential candidate Cornel West: ‘Biden is a war criminal’,2
2024-01-11_1441.txt,"French historian: Israel destroyed 4,000-year-old culture in Gaza",1
2024-02-07_1155.txt,Paramilitary commander killed in Baghdad drone strike: Reports,2
2024-02-01_1212.txt,Chicago becomes latest US city to seek ceasefire in Israel’s war on Gaza,2
2024-02-02_1199.txt,Joe Biden’s Michigan visit highlights rift with Arab American community,2
2024-02-25_952.txt,"Watching the watchdogs: Biden, US media and Arab-American political power",2
2024-03-18_323.txt,How the uncommitted vote against Biden’s Gaza policy is going national,3
2024-01-13_1410.txt,How I stopped being a cartoonist and became a ‘troll’,1
2024-02-14_1088.txt,Ten civilians killed in Israeli air strikes on Lebanon,2
2024-02-13_1096.txt,Hezbollah chief says only Gaza ceasefire will end Lebanon border attacks,2
2024-02-15_1071.txt,Hezbollah fires rockets at northern Israel in response to Lebanon attacks,2
2024-03-07_829.txt,Israeli tank ‘likely’ fired machinegun at journalists near Lebanon border,3
2024-03-11_389.txt,Why did Hollywood stars wear red pin badges at the Oscars ceremony?,3
2024-03-11_386.txt,Palestine footballer Barakat killed in Israel’s war on Gaza,3
2024-01-05_1493.txt,Hezbollah chief warns Lebanon could be ‘exposed’ to more Israeli attacks,1
2024-01-06_1487.txt,Genocide in Gaza: The context,1
2024-04-13_46.txt,"Iran launches hundreds of missiles, drones in first direct attack on Israel",4
2024-02-09_1141.txt,The way forward for Palestine: A call for international protection,2
2024-01-16_1379.txt,Israel’s war on Gaza and the West’s credibility crisis,1
2024-02-03_1184.txt,‘Overshadow Gaza crimes’: World reacts to US attacks on Iraq and Syria,2
2024-02-02_1190.txt,US launches strikes in response to attack that killed troops in Jordan,2
2024-02-02_1202.txt,"US approves plan for strikes on Iran-linked targets in Iraq, Syria: Report",2
2024-02-03_1185.txt,"‘Strategic error’: Iran condemns US attacks on Iraq, Syria",2
2024-01-25_1276.txt,Families of Israeli captives deny leaking Netanyahu Qatar tape,1
2024-01-20_1333.txt,Residential building destroyed in attack that killed IRGC members in Syria,1
2024-02-28_916.txt,"Michigan primary takeaways: Biden, Trump win but Gaza protest sends message",2
2024-03-05_857.txt,How Gaza ceasefire became a focal point in Barbara Lee’s US Senate campaign,3
2024-03-06_836.txt,Minnesota’s ‘stunning’ uncommitted vote reveals enduring problem for Biden,3
2024-04-10_79.txt,Spain’s Sanchez says ‘disproportionate’ Israeli Gaza attacks a world threat,4
2024-03-21_290.txt,US congressional leaders propose spending bill that would cut UNRWA funding,3
2024-03-19_314.txt,Pro-Israel online influencing operation has been targeting UNRWA: Report,3
2024-02-29_901.txt,‘Heinous’: Deadly Israeli attack on Gaza aid seekers condemned,2
2024-03-26_251.txt,Pentagon chief says civilian death toll in Gaza ‘far too high’,3
2024-01-24_1289.txt,Will a US court order Biden to stop ‘complicity’ in Gaza genocide?,1
2024-01-26_1261.txt,US court hears civil case accusing Biden of ‘complicity’ in Gaza ‘genocide’,1
2024-02-04_1177.txt,US-UK strikes on Yemen’s Houthis: What we know so far,2
2024-01-16_1373.txt,Qatar announces Israel-Hamas deal for medicine and aid to enter Gaza,1
2024-01-28_1243.txt,"Three US service members killed in Jordan drone attack, Biden says",1
2024-02-29_905.txt,‘Massacre’: Dozens killed by Israeli fire in Gaza while collecting food aid,2
2024-03-27_238.txt,US overlooks Israeli abuses in Gaza to justify arms transfers: Advocates,3
2024-04-02_181.txt,World recoils following Israeli attack on aid convoy,4
2024-04-03_164.txt,"Biden rebukes Israel, says he’s ‘outraged’ over killing of Gaza aid workers",4
2024-03-30_210.txt,"‘Complicity’: Leaders, activists slam US for sending more arms to Israel",3
2024-02-19_1016.txt,Does Israel care about international justice?,2
2024-03-26_253.txt,UN expert accuses Israel of ‘genocide’ in Gaza,3
2024-02-18_1039.txt,Brazil’s Lula compares Israel’s war on Gaza with the Holocaust,2
2024-03-25_261.txt,UN Security Council demands immediate Gaza ceasefire as US abstains,3
2024-01-29_1229.txt,"Qatar PM says ‘good progress’ in Gaza truce, captives negotiations",1
2024-02-19_1020.txt,Qatar criticises Israel’s Netanyahu over Hamas comments,2
2024-01-22_1313.txt,Hospitals cut off as Israel batters southern Gaza,1
2024-02-23_972.txt,"German lawyers sue Scholz, alleging complicity in Gaza ‘genocide’",2
2024-01-09_1462.txt,How does the war on Gaza affect mental health of Palestinian children?,1
2024-02-02_1193.txt,"UN estimates 17,000 Gaza children left unaccompanied amid Israel’s war",2
2024-01-22_1309.txt,Palestinians flee Khan Younis as Israel steps up ground operation,1
2024-02-26_941.txt,US airman dies after setting himself on fire outside Israeli embassy,2
2024-02-26_938.txt,"Suicide vs genocide: Rest in power, Aaron Bushnell",2
2024-04-02_180.txt,Seven World Central Kitchen workers killed in Gaza: What do we know,4
2024-02-19_1022.txt,Palestine demands end to Israeli occupation at ICJ hearing,2
2024-02-26_949.txt,Israel mulling ‘evacuation plan’ as Rafah offensive looms,2
2024-01-29_1230.txt,"Israeli intelligence accuses UNRWA staff of kidnap, seizing body",1
2024-02-04_1180.txt,Norwegian FM: Palestinian state essential for Middle East peace,2
2024-02-06_1164.txt,Qatar says Hamas response to truce proposal ‘generally positive’,2
2024-04-07_108.txt,Terminally ill Palestinian prisoner Walid Daqqa dies in Israeli custody,4
2024-03-12_378.txt,Aid ship testing sea corridor from Cyprus to Gaza sets sail,3
2024-01-18_1353.txt,Israel’s Netanyahu reiterates rejection of Palestinian state after Gaza war,1
2024-03-03_867.txt,At least nine killed in Israeli attack on aid truck in Gaza: Report,3
2024-04-05_134.txt,UN rights body demands Israel be held accountable for possible ‘war crimes’,4
2024-02-13_1098.txt,France sanctions 28 Israeli settlers over West Bank violence,2
2024-01-31_1217.txt,What’s behind Israel’s decision to target UNRWA?,1
2024-01-25_1283.txt,Qatar ‘appalled’ at alleged Netanyahu criticism of mediation in Gaza war,1
2024-03-22_286.txt,"UK, Australia call for ‘immediate’ end to fighting in Gaza",3
2024-03-09_804.txt,"This Ramadan, give to Gaza",3
2024-02-20_1014.txt,"Israeli forces kill, wound Palestinians waiting for food aid in Gaza",2
2024-04-01_186.txt,US doubles down on its defence of arming Israel despite Gaza atrocities,4
2024-03-25_260.txt,World reacts to UNSC resolution demanding Gaza ceasefire,3
2024-02-19_1034.txt,What’s the ICJ case against Israel’s illegal occupation of Palestine?,2
2024-02-19_1035.txt,ICJ to hold hearings on Israel’s occupation of Palestinian territories,2
2024-02-28_910.txt,‘Groundbreaking’: Michigan’s uncommitted vote for Gaza should ‘worry’ Biden,2
2024-03-04_864.txt,Netanyahu rival Benny Gantz to meet US leaders,3
2024-02-10_1136.txt,Body of 6-year-old killed in ‘deliberate’ Israeli fire found after 12 days,2
2024-01-06_1488.txt,Hezbollah fires rockets at Israel in ‘response’ to Hamas leader’s killing,1
2024-01-27_1258.txt,Has the war on Gaza hurt Israel’s economy?,1
2024-01-29_1233.txt,"What is Tower 22, the Jordan-based US outpost targeted in a drone strike?",1
2024-01-11_1433.txt,What plans does Washington have for Gaza?,1
2024-02-09_1143.txt,Israeli snipers kill 21 civilians outside Gaza’s besieged Nasser Hospital,2
2024-02-24_964.txt,US says new Israeli settlements ‘inconsistent’ with international law,2
2024-04-09_85.txt,"UK will not block arms sales to Israel, says Foreign Minister David Cameron",4
2024-01-21_1322.txt,Israel approves plan to transfer Gaza tax funds to Norway,1
2024-03-08_818.txt,US port plan to step up aid delivery to Gaza criticised as ‘distraction’,3
2024-04-17_17.txt,"Israel’s war on Gaza: List of key events, day 194",4
2024-04-17_18.txt,Israel’s war on Gaza updates: World awaits threatened attack on Iran,4
2024-01-29_1239.txt,"Israel, genocide and whether the ICJ matters",1
2024-02-25_955.txt,Indonesian FM on occupied Palestine and Indonesia democracy path,2
2024-04-14_45.txt,Israel’s war on Gaza updates: UN chief says Middle East ‘on the brink’,4
2024-04-10_76.txt,The Take: How do the hungry mark Eid al-Fitr in Gaza?,4
2024-01-29_1236.txt,‘Sport is part of our resistance’: Palestine football chief Jibril Rajoub,1
2024-02-24_967.txt,Israel’s war on Gaza updates: War cabinet mulls truce proposed in Paris,2
2024-03-28_236.txt,Ireland to intervene in South Africa genocide case against Israel at ICJ,3
2024-04-07_115.txt,Israel’s message: ‘Don’t feed the Palestinians’,4
2024-04-02_183.txt,"Japan lifts pause in funding for UNRWA, following Canada, Australia",4
2024-04-16_21.txt,It is time for a democratic world order,4
2024-03-05_852.txt,"Who is George Galloway, the British politician who has won Rochdale?",3
2024-03-11_388.txt,A sad Ramadan for Gaza as Israel continues attacks,3
2024-01-13_1409.txt,Pro-Palestine protests held around the world as Gaza war nears 100 days,1
2024-04-09_88.txt,What do Texan red heifers have to do with Al-Aqsa and a Jewish temple?,4
2024-01-27_1254.txt,"‘Israel’s supporters have been put on notice’, say experts on ICJ verdict",1
2024-04-05_127.txt,Colombia seeks to join Gaza genocide case against Israel at ICJ,4
2024-01-04_1508.txt,Netanyahu’s bait: Why Israel might have killed Hamas leaders in Beirut now,1
2024-01-04_1502.txt,Beirut bombings: Israel’s long history of assassination attempts in Lebanon,1
2024-01-06_1491.txt,Why is Lebanon home to so many Palestinian refugees and leaders?,1
2024-04-17_7.txt,Columbia University leaders face scrutiny over anti-Semitism on campus,4
2024-01-28_1245.txt,Thousands rally across Israel calling for Netanyahu’s resignation,1
2024-03-28_227.txt,ICJ orders Israel to take action to address famine in Gaza,3
2024-02-24_966.txt,How Israel’s war on Gaza is bleeding Egypt’s economy,2
2024-04-11_70.txt,"Will oil prices keep rising, and how will that affect inflation?",4
2024-03-06_839.txt,China does not have the leverage to end the Red Sea crisis; the US does,3
2024-03-15_351.txt,Vessel struck in Red Sea as Houthis promise attacks on more shipping lanes,3
2024-04-05_137.txt,"What is Al-Quds Day, how is it tied to Israel’s occupation of Palestine?",4
2024-04-09_89.txt,"As Palestine applies for full UN membership, what’s in the way?",4
2024-04-04_151.txt,Shutdown threat: When has Israel targeted Al Jazeera before?,4
2024-02-27_930.txt,UK-Houthi conflict stirs fears of escalation among Britain’s Yemenis,2
2024-03-29_219.txt,Palestinian Christians barred from Jerusalem’s Old City at Easter,3
2024-02-23_968.txt,Is the Red Sea becoming fully militarised?,2
2024-03-29_222.txt,World warns Israel to obey ICJ on Gaza aid as Netanyahu plans Rafah assault,3
2024-03-18_329.txt,The West is giving Israel weapons while discussing delivering aid to Gaza,3
2024-03-24_269.txt,The Canadian arms embargo on Israel that was not,3
2024-04-01_193.txt,‘No life here’: Israel’s army withdraws from Gaza’s al-Shifa Hospital,4
2024-04-10_78.txt,‘Steadfast despite grief’: Palestinians in Gaza mark solemn Eid al-Fitr,4
2024-04-14_38.txt,What are the implications of Iran’s missile attack on Israel?,4
2024-03-31_201.txt,Aftermath of an Israeli air strike on Gaza’s Al-Aqsa hospital courtyard,3
2024-02-16_1061.txt,At least five patients dead after Israeli army raid on Nasser Hospital,2
2024-01-23_1299.txt,Why has Belgium vowed to back the ICJ’s verdict on Gaza ‘genocide’?,1
2024-04-18_1.txt,Jeffrey Sachs on why UN should vote for Palestinian statehood,4
2024-04-17_13.txt,"Spain leads European push to recognise Palestine, risking Israel’s wrath",4
2024-04-04_155.txt,Israel’s Gantz challenges Netanyahu with call for election amid Gaza war,4
2024-03-03_872.txt,"David Miliband on global crises: Gaza, DRC, Sudan, Ukraine",3
2024-01-22_1306.txt,US demands ‘urgent’ Israeli probe into Palestinian-American child’s death,1
2024-04-11_68.txt,Will ultra-Orthodox Jews have to enlist in the Israeli army?,4
2024-02-23_975.txt,‘Stop the genocide’: New York protesters demand end to Israel’s war on Gaza,2
2024-03-22_283.txt,UN Security Council does not pass draft US resolution on Gaza ceasefire,3
2024-03-21_298.txt,"With record of Gaza truce vetoes, US unveils new, ambiguous UN resolution",3
2024-04-09_92.txt,‘Not your typical Ramadan’: Muslim Americans focus on Gaza in holy month,4
2024-04-02_182.txt,Israel strikes Iran consulate in Syria’s capital Damascus: What we know,4
2024-03-27_240.txt,What’s in UN expert’s report describing Israeli ‘genocide’ in Gaza?,3
2024-01-18_1356.txt,What the designation of ‘terrorist’ means for Yemen’s Houthis,1
2024-01-19_1340.txt,"‘Until Israel stops!’: Yemenis rally for Houthis, Palestinians in Sanaa",1
2024-01-27_1252.txt,Palestinians condemn suspension of UNRWA funding by Western nations,1
2024-04-07_113.txt,How credible is US rhetoric on ‘policy change’ towards Israel?,4
2024-04-01_190.txt,"As those fleeing al-Shifa get to south Gaza, they recount Israeli torture",4
2024-02-08_1151.txt,Iraq condemns ‘clear-cut assassination’ operation after US strike,2
2024-03-29_217.txt,How Wisconsin advocates hope to use ‘uncommitted’ votes to pressure Biden,3
2024-01-30_1225.txt,Witness of war: Through Motaz’s lens,1
2024-02-15_1077.txt,Israeli air strikes kill 10 civilians in southern Lebanon,2
2024-02-16_1059.txt,Hezbollah warns that Israel will pay ‘in blood’ for killing civilians,2
2024-03-30_211.txt,UN observers wounded in explosion while on patrol in southern Lebanon,3
2024-02-19_1017.txt,Israeli air strikes target Ghaziyeh in southern Lebanon,2
2024-03-14_357.txt,Israeli strike killed ‘clearly identifiable’ reporter in Lebanon: UN probe,3
2024-03-11_392.txt,Oppenheimer reigns supreme: Five takeaways from the 96th annual Oscars,3
2024-03-21_296.txt,Palestinians call for FIFA to ban Israel’s football team amid war on Gaza,3
2024-02-20_1010.txt,"Namibia, Gaza and German hypocrisy on genocide",2
2024-02-02_1191.txt,‘It’s immoral’: UN special rapporteur on UNRWA funding cuts,2
2024-04-11_67.txt,Does Israel twist humanitarian law to justify Gaza carnage?,4
2024-03-20_303.txt,Who is arming Israel’s war on Gaza?,3
2024-04-14_43.txt,"Hamas backs Iran after retaliatory missile, drone attacks on Israel",4
2024-02-28_913.txt,"Israel, ICJ and the movement for a principled and just world order",2
2024-01-17_1366.txt,Gaza will be the grave of the Western-led world order,1
2024-02-03_1186.txt,"Iraq says 16 people, including civilians, killed in ‘new US aggression’",2
2024-02-06_1171.txt,Russia and China slam US for Middle East strikes,2
2024-01-12_1430.txt,US and UK launch strikes against Yemen; Houthi rebels promise to retaliate,1
2024-01-20_1338.txt,Iran’s IRGC says 5 members killed in Israeli attack on Syria’s Damascus,1
2024-04-03_159.txt,Wisconsin is latest US state to send ‘uncommitted’ message to Biden on Gaza,4
2024-03-06_840.txt,Trump’s Gaza comments highlight tough choice for peace-supporting US voters,3
2024-03-22_281.txt,‘Moral failure’: US House approves bill that would ban UNRWA funding,3
2024-03-01_891.txt,Global condemnation grows over Israel’s killing of Gaza aid seekers,3
2024-02-01_1203.txt,US judge urges Biden to examine support for ‘plausible genocide’ in Gaza,2
2024-02-04_1181.txt,"US, UK launch new wave of strikes on Yemen’s Houthis amid Gaza war",2
2024-01-17_1368.txt,Aid headed into Gaza after Israel-Hamas seal first deal since truce ended,1
2024-03-01_896.txt,"Flour massacre: How Gaza food killings unfolded, and Israel’s story changed",3
2024-04-04_156.txt,‘Not good enough’: Australian PM slams explanation for aid workers’ killing,4
2024-03-30_213.txt,"US approves bombs, jets for Israel amid threat of offensive in Gaza’s Rafah",3
2024-03-27_239.txt,UN expert says she faces threats after Israel-Gaza genocide report,3
2024-02-19_1015.txt,Brazil recalls ambassador to Israel in row over Lula’s Gaza comments,2
2024-02-25_953.txt,What happens when Gaza’s health system collapses?,2
2024-03-26_252.txt,Will the UN ceasefire resolution stop Israel’s war on Gaza?,3
2024-04-17_12.txt,Qatar ‘re-evaluating’ role as mediator in Israel-Gaza truce talks,4
2024-02-02_1194.txt,"Israel plans ground attack on Rafah, ‘last refuge’ for Gaza’s displaced",2
2024-04-04_144.txt,Biden presses Netanyahu for steps to protect civilians in Gaza: White House,4
2024-02-26_942.txt,‘Lawfare’ on Israel’s war on Gaza reaches Germany. Will the case succeed?,2
2024-02-17_1052.txt,How the songbirds of Rafah help Palestinians cope with the terror of war,2
2024-02-26_950.txt,US airman sets himself on fire outside Israel embassy to protest ‘genocide’,2
2024-03-16_342.txt,Israel approves plan to attack Gaza’s Rafah but keeps truce talks alive,3
2024-02-05_1172.txt,UN chief appoints independent panel to assess UNRWA,2
2024-03-22_284.txt,Tor Wennesland: Gaza talks in Doha key for Palestinians and Israelis,3
2024-02-07_1161.txt,Blinken in Israel to try to seal Gaza truce deal,2
2024-04-17_10.txt,Palestinian Prisoner’s Day: How many are still in Israeli detention?,4
2024-02-21_994.txt,Israeli parliament backs Netanyahu’s rejection of a Palestinian state,2
2024-01-21_1327.txt,Israel’s Netanyahu doubles down on opposition to Palestinian statehood,1
2024-03-03_869.txt,"Hamas officials arrive in Cairo for Gaza truce talks, but no sign of Israel",3
2024-03-19_315.txt,How can Israel’s war on Gaza be allowed to continue?,3
2024-04-06_124.txt,Pelosi joins US Democrats call for Biden to halt arms transfer to Israel,4
2024-04-13_49.txt,Palestinian man killed in Israeli settler raids in occupied West Bank,4
2024-02-01_1207.txt,What is UNRWA and why is it important for Palestinians?,2
2024-01-27_1250.txt,Will Israel obey the ruling of the UN’s top court?,1
2024-04-04_149.txt,Why does Israel keep launching attacks in Syria?,4
2024-03-22_288.txt,"US, EU ratchet up pressure on Israel over Gaza ceasefire; UN vote planned",3
2024-01-24_1291.txt,Hundreds flee further south as Israeli forces advance in Khan Younis,1
2024-03-11_384.txt,Remembering the beauty of Ramadan in Gaza,3
2024-02-21_1006.txt,"WFP halts food deliveries to north Gaza amid ‘complete chaos, violence’",2
2024-04-02_179.txt,"Biden considers $18bn arms transfer to Israel, including F-15 jets: Report",4
2024-02-22_988.txt,How does Israel’s occupation of Palestine work?,2
2024-03-05_853.txt,Is Gantz really a danger to Netanyahu’s power in Israel?,3
2024-02-26_940.txt,Hind Rajab: Were Israeli troops around where the six-year-old was killed?,2
2024-04-16_22.txt,‘Mama we’re dying’: Only able to hear her kids in Gaza in their final days,4
2024-01-08_1470.txt,Hezbollah says Israel kills top commander amid fears of Gaza war escalation,1
2024-04-13_53.txt,Will the Palestinian tech sector decouple from Israel?,4
2024-02-01_1205.txt,Could today’s global conflicts bring World War III closer?,2
2024-02-18_1044.txt,Gaza’s Nasser Hospital ‘completely out of service’ as Israeli attacks mount,2
2024-03-08_817.txt,Israeli settlement expansion in Palestinian areas amounts to war crime: UN,3
2024-04-09_87.txt,Germany rejects allegation of aiding genocide in Gaza at ICJ,4
2024-01-23_1298.txt,How Israel controls $188m of Palestinian money every month,1
2024-03-11_385.txt,Why is the US setting up temporary port off Gaza for aid deliveries?,3
